Sale Date,Route ID,Outlet ID,Outlets,Serial No,Gross sales,Bill Disc,Dist Disc,SKU Disc,Rebate,Market Rtn Amount,Fresh Rtn Amount,Rev.GRTS,Net Sales,Cash Sales,Cheque Sales,Credit Sales,Diff
29-07-2025,Route002,19526,ABESIRI STORES,54922,48596.8,1613.32,0,421.31,0,639,0,0,45923.17,0,45923,0.17,0
29-07-2025,Route002,682270,MANIKEGE KADE,54919,1620,0,0,0,0,0,0,0,1620,1620,0,0,0
29-07-2025,Route002,19510,HEMALI STORES,54914,34033.8,1220.92,0,0,0,1575,0,0,31237.88,0,0,31237.88,0
29-07-2025,Route002,19525,KUMARA STORES,54913,5224.8,208.99,0,0,0,0,0,0,5015.81,5015.81,0,0,0
05-08-2025,Route002,156783,GAMINI ST,55047,31538,1144.66,0,0,0,0,0,0,30393.34,30393.34,0,0,0
05-08-2025,Route002,19522,NERANJAN STORES,55046,4833.6,0,0,0,0,0,0,0,4833.6,4833.6,0,0,0
06-08-2025,Route002,263554,KUMARA STORES,55076,7316.25,0,0,0,0,0,0,0,7316.25,7316.25,0,0,0
06-08-2025,Route002,19526,ABESIRI STORES,55072,1267.2,0,0,0,0,0,0,0,1267.2,1267.2,0,0,0
06-08-2025,Route002,682270,MANIKEGE KADE,55065,2052,0,0,0,0,0,0,0,2052,2052,0,0,0
06-08-2025,Route002,187254,IDUWARA STORES,55057,39618.6,1346.06,0,283.5,0,0,0,0,37989.04,0,0,37989.04,0
08-08-2025,Route002,19526,ABESIRI STORES,55102,1372.35,0,0,0,0,0,0,0,1372.35,1372.35,0,0,0
12-08-2025,Route002,191574,SADAMALI STORES,55154,830.4,0,0,0,0,290.4,0,0,540,540,0,0,0
12-08-2025,Route002,263554,KUMARA STORES,55153,7641,116.64,0,283.5,0,0,0,0,7240.86,7240.86,0,0,0
13-08-2025,Route002,156783,GAMINI ST,55165,15581.55,526.33,0,0,0,0,0,0,15055.22,15055.22,0,0,0
19-08-2025,Route002,19526,ABESIRI STORES,55274,24180.4,967.22,0,0,0,0,0,0,23213.18,0.18,23213,0,0
19-08-2025,Route002,191574,SADAMALI STORES,55266,4117.65,0,0,0,0,0,0,0,4117.65,4117.65,0,0,0
19-08-2025,Route002,19510,HEMALI STORES,55262,41737.85,1495.15,0,0,0,0,0,0,40242.7,0,0,40242.7,0
19-08-2025,Route002,19525,KUMARA STORES,55261,1732.25,0,0,0,0,0,0,0,1732.25,1732.25,0,0,0
20-08-2025,Route002,156783,GAMINI ST,55295,18673.2,722.09,0,0,0,0,0,0,17951.11,17951.11,0,0,0
20-08-2025,Route002,263554,KUMARA STORES,55288,4725,0,0,283.5,0,0,0,0,4441.5,4441.5,0,0,0
20-08-2025,Route002,19522,NERANJAN STORES,55287,8505.6,340.22,0,0,0,0,0,0,8165.38,8165.38,0,0,0
21-08-2025,Route002,334942,SIRISENA & SONS,55306,2038.5,0,0,0,0,0,0,0,2038.5,2038.5,0,0,0
21-08-2025,Route002,682270,MANIKEGE KADE,55304,1080,0,0,0,0,0,0,0,1080,1080,0,0,0
26-08-2025,Route002,263554,KUMARA STORES,55403,6101.4,244.06,0,0,0,78.75,0,0,5778.59,5778.59,0,0,0
27-08-2025,Route002,187254,IDUWARA STORES,55433,844.8,0,0,0,0,0,0,0,844.8,844.8,0,0,0
27-08-2025,Route002,156783,GAMINI ST,55428,17541.6,663.86,0,0,0,0,0,0,16877.74,16877.74,0,0,0
27-08-2025,Route002,19522,NERANJAN STORES,55425,31968.2,1089.73,0,283.5,0,144,0,0,30450.97,30450.97,0,0,0
30-08-2025,Route002,334942,SIRISENA & SONS,55487,5576.4,0,0,0,0,0,0,0,5576.4,5576.4,0,0,0
02-09-2025,Route002,682270,MANIKEGE KADE,55556,2038.5,0,0,0,0,0,0,0,2038.5,2038.5,0,0,0
02-09-2025,Route002,19522,NERANJAN STORES,55550,11961.6,478.46,0,0,0,0,0,0,11483.14,11483.14,0,0,0
02-09-2025,Route002,156783,GAMINI ST,55543,24203.7,840.67,0,0,0,180,0,0,23183.03,23183.03,0,0,0
02-09-2025,Route002,19526,ABESIRI STORES,55542,10003.7,400.15,0,0,0,0,0,0,9603.55,9603.55,0,0,0
02-09-2025,Route002,19525,KUMARA STORES,55530,10258.8,410.35,0,0,0,0,0,0,9848.45,9848.45,0,0,0
03-09-2025,Route002,263554,KUMARA STORES,55568,14448.6,521.24,0,0,0,0,0,0,13927.36,13927.36,0,0,0
03-09-2025,Route002,187254,IDUWARA STORES,55563,42800.4,1523.02,0,283.5,0,0,0,0,40993.88,0,0,40993.88,0
05-09-2025,Route002,19526,ABESIRI STORES,55611,81,3.24,0,0,0,0,0,0,77.76,77.76,0,0,0
09-09-2025,Route002,156783,GAMINI ST,55692,18002.5,644.5,0,0,0,0,0,0,17358,17358,0,0,0
11-09-2025,Route002,263554,KUMARA STORES,55732,10881.6,435.26,0,0,0,0,0,0,10446.34,10446.34,0,0,0
11-09-2025,Route002,19522,NERANJAN STORES,55729,6048,0,0,0,0,0,0,0,6048,6048,0,0,0
13-09-2025,Route002,19526,ABESIRI STORES,55767,1296,0,0,0,0,0,0,0,1296,1296,0,0,0
16-09-2025,Route002,334942,SIRISENA & SONS,55830,724.2,0,0,0,0,0,0,0,724.2,724.2,0,0,0
16-09-2025,Route002,263554,KUMARA STORES,55829,5623.8,0,0,0,0,0,0,0,5623.8,5623.8,0,0,0
16-09-2025,Route002,19526,ABESIRI STORES,55828,18224.4,539.98,0,283.5,0,963,0,0,16437.92,0.92,16437,0,0
16-09-2025,Route002,682270,MANIKEGE KADE,55823,1080,0,0,0,0,0,0,0,1080,1080,0,0,0
16-09-2025,Route002,191574,SADAMALI STORES,55817,6975,90,0,283.5,0,0,0,0,6601.5,6601.5,0,0,0
16-09-2025,Route002,19510,HEMALI STORES,55814,38607.35,1465.54,0,0,0,810,0,0,36331.81,0,0,36331.81,0
16-09-2025,Route002,19525,KUMARA STORES,55812,7047,281.88,0,0,0,0,0,0,6765.12,6765.12,0,0,0
18-09-2025,Route002,156783,GAMINI ST,55858,24273.6,933.14,0,0,0,324,0,12.96,23029.42,23029.42,0,0,0
18-09-2025,Route002,19522,NERANJAN STORES,55856,6358.8,254.35,0,0,0,0,0,0,6104.45,6104.45,0,0,0
23-09-2025,Route002,191574,SADAMALI STORES,55961,540,0,0,0,0,0,0,0,540,540,0,0,0
24-09-2025,Route002,263554,KUMARA STORES,55986,3659.25,0,0,0,0,171,0,0,3488.25,3488.25,0,0,0
24-09-2025,Route002,19522,NERANJAN STORES,55984,5292,0,0,0,0,2457,0,0,2835,2835,0,0,0
24-09-2025,Route002,156783,GAMINI ST,55979,20145.2,805.81,0,0,0,0,0,0,19339.39,19339.39,0,0,0
27-09-2025,Route002,19526,ABESIRI STORES,56041,621,0,0,0,0,0,0,0,621,621,0,0,0
30-09-2025,Route002,19526,ABESIRI STORES,56074,43218,0,0,0,0,0,43200,0,18,18,0,0,0
01-10-2025,Route002,156783,GAMINI ST,56121,21082.5,697.23,0,0,0,0,0,0,20385.27,20385.27,0,0,0
01-10-2025,Route002,19526,ABESIRI STORES,56119,21988.8,879.55,0,0,0,0,0,0,21109.25,0.25,21109,0,0
01-10-2025,Route002,682270,MANIKEGE KADE,56113,3024,0,0,0,0,0,0,0,3024,3024,0,0,0
01-10-2025,Route002,191574,SADAMALI STORES,56107,1524.6,0,0,0,0,0,0,0,1524.6,1524.6,0,0,0
01-10-2025,Route002,263554,KUMARA STORES,56105,5288,211.52,0,0,0,0,0,0,5076.48,5076.48,0,0,0
07-10-2025,Route002,191574,SADAMALI STORES,56214,1768.05,0,0,0,0,0,0,0,1768.05,0,0,1768.05,0
07-10-2025,Route002,334942,SIRISENA & SONS,56211,4900.8,0,0,0,0,0,0,0,4900.8,4900.8,0,0,0
07-10-2025,Route002,19525,KUMARA STORES,56206,5260.8,210.43,0,0,0,0,0,0,5050.37,5050.37,0,0,0
08-10-2025,Route002,156783,GAMINI ST,56222,24101.1,907.34,0,0,0,0,0,0,23193.76,23193.76,0,0,0
11-10-2025,Route002,187254,IDUWARA STORES,56265,42585,1464.72,0,283.5,0,450,0,18,40404.78,0,0,40404.78,0
11-10-2025,Route002,19522,NERANJAN STORES,56264,17576.4,703.06,0,0,0,0,0,0,16873.34,16873.34,0,0,0
14-10-2025,Route002,156783,GAMINI ST,56320,8694,347.76,0,0,0,0,0,0,8346.24,8346.24,0,0,0
14-10-2025,Route002,19526,ABESIRI STORES,56319,23445.6,937.82,0,0,0,0,0,0,22507.78,0.78,22507,0,0
14-10-2025,Route002,191574,SADAMALI STORES,56308,2895.3,0,0,0,0,117,0,0,2778.3,2778.3,0,0,0
14-10-2025,Route002,19510,HEMALI STORES,56305,38793,1472.66,0,0,0,1234.2,0,49.37,36135.5,0,0,36135.5,0
16-10-2025,Route002,263554,KUMARA STORES,56359,12820.2,456.11,0,0,0,90,0,0,12274.09,12274.09,0,0,0
16-10-2025,Route002,156783,GAMINI ST,56356,6572,262.88,0,0,0,0,0,0,6309.12,6309.12,0,0,0
21-10-2025,Route002,682270,MANIKEGE KADE,56494,270,0,0,0,0,0,0,0,270,270,0,0,0
21-10-2025,Route002,19522,NERANJAN STORES,56489,12363.6,494.54,0,0,0,0,0,0,11869.06,11869.06,0,0,0
21-10-2025,Route002,263554,KUMARA STORES,56483,6273,250.92,0,0,0,126,0,0,5896.08,5896.08,0,0,0
22-10-2025,Route002,156783,GAMINI ST,56514,25915.2,975.84,0,0,0,0,0,0,24939.36,24939.36,0,0,0
22-10-2025,Route002,682270,MANIKEGE KADE,56512,3726,0,0,0,0,0,0,0,3726,3726,0,0,0
25-10-2025,Route002,156783,GAMINI ST,56581,3090,0,0,0,0,0,0,0,3090,3090,0,0,0
28-10-2025,Route002,156783,GAMINI ST,56638,21630.8,827.43,0,0,0,0,0,0,20803.37,20803.37,0,0,0
28-10-2025,Route002,19526,ABESIRI STORES,56636,24564.4,944.78,0,0,0,0,0,0,23619.62,0.62,23619,0,0
28-10-2025,Route002,19525,KUMARA STORES,56628,16956,678.24,0,0,0,0,0,0,16277.76,16277.76,0,0,0
28-10-2025,Route002,263554,KUMARA STORES,56621,5372.4,214.9,0,0,0,0,0,0,5157.5,5157.5,0,0,0
29-10-2025,Route002,19525,KUMARA STORES,56652,23434.7,890.14,0,0,0,0,0,0,22544.56,22544.56,0,0,0
29-10-2025,Route002,19522,NERANJAN STORES,56647,9801,203.04,0,283.5,0,0,0,0,9314.46,9314.46,0,0,0
29-10-2025,Route002,682270,MANIKEGE KADE,56643,3672,0,0,0,0,0,0,0,3672,3672,0,0,0
01-11-2025,Route002,19526,ABESIRI STORES,56726,3078,0,0,0,0,0,0,0,3078,3078,0,0,0
04-11-2025,Route002,19510,HEMALI STORES,56790,432,17.28,0,0,0,0,0,0,414.72,414.72,0,0,0
04-11-2025,Route002,156783,GAMINI ST,56789,19890.2,708.13,0,0,0,0,0,0,19182.07,19182.07,0,0,0
04-11-2025,Route002,191574,SADAMALI STORES,56774,2628,0,0,0,0,0,0,0,2628,2628,0,0,0
04-11-2025,Route002,263554,KUMARA STORES,56772,540,0,0,0,0,0,0,0,540,540,0,0,0
06-11-2025,Route002,19526,ABESIRI STORES,56791,1969.3,0,0,0,0,0,0,0,1969.3,1969.3,0,0,0
11-11-2025,Route002,19510,HEMALI STORES,56885,36808.75,1365.97,0,0,0,0,0,0,35442.78,0,0,35442.78,0
11-11-2025,Route002,263554,KUMARA STORES,56884,10180.6,407.22,0,0,0,1080,0,0,8693.38,8693.38,0,0,0
12-11-2025,Route002,682270,MANIKEGE KADE,56907,5640,112.8,0,0,0,0,0,0,5527.2,5527.2,0,0,0
13-11-2025,Route002,156783,GAMINI ST,56916,33263.7,1273.85,0,0,0,0,0,0,31989.85,31989.85,0,0,0
13-11-2025,Route002,19522,NERANJAN STORES,56915,10557.6,422.3,0,0,0,0,0,0,10135.3,10135.3,0,0,0
14-11-2025,Route002,187254,IDUWARA STORES,56924,45969.8,1600.11,0,283.5,0,0,0,0,44086.19,0,0,44086.19,0
17-11-2025,Route002,19526,ABESIRI STORES,56990,5788.5,0,0,0,0,0,0,0,5788.5,5788.5,0,0,0
18-11-2025,Route002,19525,KUMARA STORES,57023,8687.25,0,0,0,0,0,0,0,8687.25,8687.25,0,0,0
18-11-2025,Route002,19522,NERANJAN STORES,57020,7344,0,0,0,0,0,0,0,7344,7344,0,0,0
18-11-2025,Route002,334942,SIRISENA & SONS,57018,1485,0,0,0,0,0,0,0,1485,1485,0,0,0
18-11-2025,Route002,156783,GAMINI ST,57016,18317.2,694.89,0,0,0,0,0,0,17622.31,17622.31,0,0,0
18-11-2025,Route002,19526,ABESIRI STORES,57014,32196,1204.11,0,68.9,0,2241,0,89.64,28771.63,0.63,28771,0,0
25-11-2025,Route002,19526,ABESIRI STORES,57146,1260,50.4,0,0,0,0,0,0,1209.6,1209.6,0,0,0
25-11-2025,Route002,682270,MANIKEGE KADE,57139,2133.6,0,0,0,0,0,0,0,2133.6,2133.6,0,0,0
25-11-2025,Route002,191574,SADAMALI STORES,57133,1665,0,0,0,0,0,0,0,1665,1665,0,0,0
25-11-2025,Route002,19510,HEMALI STORES,57128,33267.9,1284.78,0,0,0,0,0,0,31983.12,0,0,31983.12,0
25-11-2025,Route002,263554,KUMARA STORES,57127,5615.2,224.61,0,0,0,0,0,0,5390.59,5390.59,0,0,0
26-11-2025,Route002,156783,GAMINI ST,57152,41275.7,1542.45,0,45.94,0,0,0,0,39687.31,39687.31,0,0,0
09-12-2025,Route002,187254,IDUWARA STORES,57322,1161,0,0,0,0,0,0,0,1161,1161,0,0,0
09-12-2025,Route002,19510,HEMALI STORES,57318,41230.2,1546.57,0,0,0,0,0,0,39683.63,0,0,39683.63,0
09-12-2025,Route002,19525,KUMARA STORES,57316,12331.2,304.25,0,283.5,0,0,0,0,11743.45,11743.45,0,0,0
10-12-2025,Route002,156783,GAMINI ST,57338,32767.9,1261.04,0,0,0,0,0,0,31506.86,31506.86,0,0,0
10-12-2025,Route002,19522,NERANJAN STORES,57335,19387.8,725.83,0,0,0,0,0,0,18661.97,18661.97,0,0,0
10-12-2025,Route002,187254,IDUWARA STORES,57333,46336,1803.76,0,0,0,0,0,0,44532.24,0,0,44532.24,0
13-12-2025,Route002,334942,SIRISENA & SONS,57394,171,0,0,0,0,0,0,0,171,171,0,0,0
16-12-2025,Route002,156783,GAMINI ST,57454,21352.2,854.09,0,0,0,0,0,0,20498.11,20498.11,0,0,0
16-12-2025,Route002,191574,SADAMALI STORES,57449,1080,0,0,0,0,0,0,0,1080,1080,0,0,0
23-12-2025,Route002,263554,KUMARA STORES,57595,207,8.28,0,0,0,0,0,0,198.72,198.72,0,0,0
23-12-2025,Route002,19526,ABESIRI STORES,57594,664.6,26.58,0,0,0,0,0,0,638.02,638.02,0,0,0
23-12-2025,Route002,156783,GAMINI ST,57589,28525.75,1023,0,0,0,0,0,0,27502.75,27502.75,0,0,0
23-12-2025,Route002,19522,NERANJAN STORES,57587,17437.2,697.49,0,0,0,0,0,0,16739.71,16739.71,0,0,0
23-12-2025,Route002,191574,SADAMALI STORES,57577,3267,0,0,0,0,207,0,0,3060,3060,0,0,0
23-12-2025,Route002,19510,HEMALI STORES,57574,37205.25,1409.46,0,0,0,0,0,0,35795.79,0,0,35795.79,0
23-12-2025,Route002,19525,KUMARA STORES,57573,10271.4,410.86,0,0,0,0,0,0,9860.54,9860.54,0,0,0
24-12-2025,Route002,19526,ABESIRI STORES,57605,45631,1749.64,0,0,0,225,0,9,43665.36,0.36,43665,0,0
30-12-2025,Route002,682270,MANIKEGE KADE,57713,1620,0,0,0,0,0,0,0,1620,1620,0,0,0
30-12-2025,Route002,156783,GAMINI ST,57709,10254,410.16,0,0,0,0,0,0,9843.84,9843.84,0,0,0
30-12-2025,Route002,19522,NERANJAN STORES,57703,9153.9,0,0,0,0,0,0,0,9153.9,9153.9,0,0,0
30-12-2025,Route002,187254,IDUWARA STORES,57701,21488.8,813.62,0,0,0,0,0,0,20675.18,0,0,20675.18,0
30-12-2025,Route002,334942,SIRISENA & SONS,57694,2700,0,0,0,0,0,0,0,2700,2700,0,0,0
30-12-2025,Route002,191574,SADAMALI STORES,57693,6175.2,0,0,0,0,0,0,0,6175.2,6175.2,0,0,0
30-12-2025,Route002,19510,HEMALI STORES,57688,3240,0,0,0,0,0,0,0,3240,3240,0,0,0
13-01-2026,Route002,156783,GAMINI ST,57902,18705.2,748.21,0,0,0,0,0,0,17956.99,17956.99,0,0,0
13-01-2026,Route002,191574,SADAMALI STORES,57898,18226.2,691.25,0,0,0,0,0,0,17534.95,17534.95,0,0,0
13-01-2026,Route002,19510,HEMALI STORES,57884,23847.3,953.89,0,0,0,0,0,0,22893.41,0,0,22893.41,0
13-01-2026,Route002,263554,KUMARA STORES,57882,5425.2,217.01,0,0,0,0,0,0,5208.19,5208.19,0,0,0
20-01-2026,Route002,187254,IDUWARA STORES,58014,28515.6,1140.62,0,0,0,0,0,0,27374.98,0,0,27374.98,0
20-01-2026,Route002,19522,NERANJAN STORES,58013,17090.4,683.62,0,0,0,0,0,0,16406.78,16406.78,0,0,0
23-01-2026,Route002,156783,GAMINI ST,58094,19683.6,749.54,0,0,0,706,0,28.24,18256.3,18256.3,0,0,0
27-01-2026,Route002,19525,KUMARA STORES,58149,4725,0,0,283.5,0,0,0,0,4441.5,4441.5,0,0,0
28-01-2026,Route002,156783,GAMINI ST,58163,15062.6,564.7,0,0,0,0,0,0,14497.9,14479.9,0,18,0
28-01-2026,Route002,19526,ABESIRI STORES,58162,45303.6,1690.6,0,45.94,0,499.45,0,19.98,43087.58,0.58,43087,0,0
30-01-2026,Route002,682270,MANIKEGE KADE,58188,4706.55,0,0,0,0,0,0,0,4706.55,4706.55,0,0,0
03-02-2026,Route002,19522,NERANJAN STORES,58256,12447,259.2,0,283.5,0,0,0,0,11904.3,11904.3,0,0,0
05-02-2026,Route002,156783,GAMINI ST,58277,21775.8,833.23,0,37.8,0,0,0,0,20904.77,20904.77,0,0,0
06-02-2026,Route002,187254,IDUWARA STORES,58287,2979,0,0,0,0,0,0,0,2979,2979,0,0,0
10-02-2026,Route002,19522,NERANJAN STORES,58382,8208,328.32,0,0,0,0,0,0,7879.68,7879.68,0,0,0
10-02-2026,Route002,19510,HEMALI STORES,58374,36686.1,1467.44,0,0,0,495,0,19.8,34743.46,0,0,34743.46,0
10-02-2026,Route002,263554,KUMARA STORES,58372,6369,254.76,0,0,0,0,0,0,6114.24,6114.24,0,0,0
17-02-2026,Route002,156783,GAMINI ST,58466,24047.1,924.08,0,0,0,0,0,0,23123.02,23123.02,0,0,0
18-02-2026,Route002,19526,ABESIRI STORES,58492,34520.4,1191.82,0,283.5,0,0,0,0,33045.08,0.08,33045,0,0
18-02-2026,Route002,19522,NERANJAN STORES,58486,17392.2,506.69,0,283.5,0,0,0,0,16602.01,16602.01,0,0,0
18-02-2026,Route002,187254,IDUWARA STORES,58484,39897.4,1406.9,0,283.5,0,0,0,0,38207,0,0,38207,0
24-02-2026,Route002,19510,HEMALI STORES,58594,1620,0,0,0,0,0,0,0,1620,1620,0,0,0
26-02-2026,Route002,156783,GAMINI ST,58634,24847.5,920.64,0,0,0,0,0,0,23926.86,23926.86,0,0,0
03-03-2026,Route002,19510,HEMALI STORES,58694,33328.7,1333.15,0,0,0,0,0,0,31995.55,0,0,31995.55,0
03-03-2026,Route002,19525,KUMARA STORES,58693,1944,0,0,0,0,0,0,0,1944,1944,0,0,0
05-03-2026,Route002,156783,GAMINI ST,58741,13993.2,521.93,0,0,0,639,0,25.56,12857.83,12857.83,0,0,0
05-03-2026,Route002,19526,ABESIRI STORES,58740,2534.4,0,0,0,0,0,0,0,2534.4,2534.4,0,0,0
11-03-2026,Route002,263554,KUMARA STORES,58840,10086.8,403.47,0,0,0,0,0,0,9683.33,9683.33,0,0,0
11-03-2026,Route002,19522,NERANJAN STORES,58834,15565.2,622.61,0,0,0,0,0,0,14942.59,14942.59,0,0,0
11-03-2026,Route002,187254,IDUWARA STORES,58833,3106.05,0,0,0,0,0,0,0,3106.05,3106.05,0,0,0
11-03-2026,Route002,156783,GAMINI ST,58829,22096.7,800.13,0,0,0,0,0,0,21296.57,21296.57,0,0,0
11-03-2026,Route002,19526,ABESIRI STORES,58827,12472.8,498.91,0,0,0,0,0,0,11973.89,0.89,11973,0,0
14-03-2026,Route002,19526,ABESIRI STORES,58897,3232.3,0,0,0,0,0,0,0,3232.3,0,0,3232.3,0
14-03-2026,Route002,263554,KUMARA STORES,58886,1995.75,0,0,0,0,0,0,0,1995.75,1995.75,0,0,0
16-03-2026,Route002,334942,SIRISENA & SONS,58901,23272.6,893.1,0,0,0,674.3,0,15.49,21720.68,21720.68,0,0,0
17-03-2026,Route002,156783,GAMINI ST,58943,26361.1,972.9,0,0,0,1215,0,48.6,24221.8,24221.8,0,0,0
17-03-2026,Route002,191574,SADAMALI STORES,58937,2052,82.08,0,0,0,0,0,0,1969.92,1969.92,0,0,0
17-03-2026,Route002,682270,MANIKEGE KADE,58936,26847,884.88,0,283.5,0,0,0,0,25678.62,25678.62,0,0,0
17-03-2026,Route002,19525,KUMARA STORES,58920,10245,409.8,0,0,0,0,0,0,9835.2,9835.2,0,0,0
24-03-2026,Route002,19522,NERANJAN STORES,59065,8208,328.32,0,0,0,0,0,0,7879.68,7879.68,0,0,0
25-03-2026,Route002,19526,ABESIRI STORES,59085,54101.8,2118.14,0,0,0,0,0,0,51983.66,0,51983,0.66,0
25-03-2026,Route002,19510,HEMALI STORES,59082,35026.5,1401.06,0,0,0,512.1,0,20.48,33133.82,0,0,33133.82,0
25-03-2026,Route002,19525,KUMARA STORES,59080,7788.6,122.54,0,283.5,0,0,0,0,7382.56,7382.56,0,0,0
28-03-2026,Route002,156783,GAMINI ST,59138,29510.7,1119.66,0,0,0,171,0,6.84,28226.88,28226.88,0,0,0
29-03-2026,Route002,263554,KUMARA STORES,59165,16002,592.83,0,0,0,0,0,0,15409.17,15409.17,0,0,0
29-03-2026,Route002,187254,IDUWARA STORES,59162,58965,2169.6,0,283.5,0,0,0,0,56511.9,0,0,56511.9,0
31-03-2026,Route002,682270,MANIKEGE KADE,59196,2376,0,0,0,0,0,0,0,2376,2376,0,0,0